"date","year","month","season","zone","landing"
2009-04-01,2009,4,1,"CN",103.57
2009-04-01,2009,4,1,"CN",98.68
2009-04-01,2009,4,1,"CN",48.07
2009-04-01,2009,4,1,"CN",77.87
2009-04-01,2009,4,1,"CN",59.29
2009-04-01,2009,4,1,"CN",61.59
2009-04-01,2009,4,1,"CN",70.12
2009-04-01,2009,4,1,"CN",85.15
2009-04-01,2009,4,1,"CN",84.79
2009-04-01,2009,4,1,"CN",33.01
2009-04-01,2009,4,1,"CN",75.82
2009-04-01,2009,4,1,"CN",81.61
2009-04-01,2009,4,1,"CN",249.24
2009-04-01,2009,4,1,"CN",61.14
2009-04-01,2009,4,1,"CN",173.33
2009-04-01,2009,4,1,"CN",35.23
2009-04-01,2009,4,1,"CN",80.26
2009-04-01,2009,4,1,"CN",102.57
2009-04-01,2009,4,1,"CN",1.17
2009-04-01,2009,4,1,"CN",170.09
2009-04-01,2009,4,1,"CN",76.39
2009-04-01,2009,4,1,"CN",83.54
2009-04-01,2009,4,1,"CN",66.14
2009-04-01,2009,4,1,"CN",93.37
2009-04-01,2009,4,1,"CN",54.19
2009-04-01,2009,4,1,"CN",69.17
2009-04-01,2009,4,1,"CN",210.59
2009-04-01,2009,4,1,"CN",72.44
2009-04-01,2009,4,1,"CN",87.62
2009-04-01,2009,4,1,"CN",64.55
2009-04-01,2009,4,1,"CN",83.99
2009-04-01,2009,4,1,"CN",59.46
2009-04-01,2009,4,1,"CN",61.23
2009-04-01,2009,4,1,"CN",71.3
2009-04-01,2009,4,1,"CN",23.42
2009-04-01,2009,4,1,"CN",127.17
2009-04-01,2009,4,1,"CN",69.64
2009-04-01,2009,4,1,"CN",125.38
2009-04-01,2009,4,1,"CN",47.54
2009-04-01,2009,4,1,"CN",75.98
2009-04-01,2009,4,1,"CN",94.05
2009-04-01,2009,4,1,"CN",54.9
2009-04-01,2009,4,1,"CN",162.77
2009-04-01,2009,4,1,"CN",157.24
2009-04-01,2009,4,1,"CN",148.65
2009-04-01,2009,4,1,"CN",88.89
2009-04-01,2009,4,1,"CN",158.65
2009-04-01,2009,4,1,"CN",149.9
2009-04-01,2009,4,1,"CN",264.54
2009-04-01,2009,4,1,"CN",102.53
2009-04-01,2009,4,1,"CN",67.02
2009-04-01,2009,4,1,"CN",92.79
2009-04-01,2009,4,1,"CN",58.71
2009-04-01,2009,4,1,"CN",76.65
2009-04-01,2009,4,1,"CN",83.07
2009-04-01,2009,4,1,"CN",3.56
2009-04-01,2009,4,1,"CN",25.6
2009-04-01,2009,4,1,"CN",47.88
2009-04-01,2009,4,1,"CN",4.77
2009-04-01,2009,4,1,"CN",154.31
2009-04-01,2009,4,1,"CN",47.83
2009-04-01,2009,4,1,"CN",71.17
2009-04-01,2009,4,1,"CN",215.75
2009-04-01,2009,4,1,"CN",88.95
2009-04-01,2009,4,1,"CN",82.22
2009-04-01,2009,4,1,"CN",216.32
2009-04-01,2009,4,1,"CN",50.68
2009-04-01,2009,4,1,"CN",117.53
2009-04-01,2009,4,1,"CN",27.91
2009-04-01,2009,4,1,"CN",66.5
2009-04-01,2009,4,1,"CN",36.37
2009-04-01,2009,4,1,"CN",85.23
2009-04-01,2009,4,1,"CN",69.56
2009-04-01,2009,4,1,"CN",101.86
2009-04-01,2009,4,1,"CN",67.74
2009-04-01,2009,4,1,"CN",114.25
2009-04-01,2009,4,1,"CN",215.37
2009-04-01,2009,4,1,"CN",22.11
2009-04-01,2009,4,1,"CN",73.29
2009-04-01,2009,4,1,"CN",72.66
2009-04-01,2009,4,1,"CN",2.21
2009-04-01,2009,4,1,"CN",105.71
2009-04-01,2009,4,1,"CN",227.01
2009-04-01,2009,4,1,"CN",57.16
2009-04-01,2009,4,1,"CN",216.27
2009-04-01,2009,4,1,"CN",94.73
2009-04-01,2009,4,1,"CN",88.88
2009-04-01,2009,4,1,"CN",89.52
2009-04-01,2009,4,1,"CN",243.5
2009-04-01,2009,4,1,"CN",237.79
2009-04-01,2009,4,1,"CN",229.42
2009-04-01,2009,4,1,"CN",107.52
2009-04-01,2009,4,1,"CN",44.7
2009-04-01,2009,4,1,"CN",101.04
2009-04-01,2009,4,1,"CN",112.68
2009-04-01,2009,4,1,"CN",89.9
2009-04-01,2009,4,1,"CN",120.08
2009-04-01,2009,4,1,"CN",295.33
2009-04-01,2009,4,1,"CN",48.52
2009-04-01,2009,4,1,"CN",121.04
2009-04-01,2009,4,1,"CN",38.55
2009-04-01,2009,4,1,"CN",90.97
2009-04-01,2009,4,1,"CN",82.72
2009-04-01,2009,4,1,"CN",113.99
2009-04-01,2009,4,1,"CN",21.69
2009-04-01,2009,4,1,"CN",107.34
2009-04-01,2009,4,1,"CN",223.22
2009-04-01,2009,4,1,"CN",85.63
2009-04-01,2009,4,1,"CN",114.33
2009-04-01,2009,4,1,"CN",67.76
2009-04-01,2009,4,1,"CN",65.67
2009-04-01,2009,4,1,"CN",188.21
2009-04-01,2009,4,1,"CN",169.04
2009-04-01,2009,4,1,"CN",246.04
2009-04-01,2009,4,1,"CN",167.49
2009-04-01,2009,4,1,"CN",53.42
2009-04-01,2009,4,1,"CN",69.49
2009-04-01,2009,4,1,"CN",42.28
2009-04-01,2009,4,1,"CN",101.03
2009-04-01,2009,4,1,"CN",53.61
2009-04-01,2009,4,1,"CN",189.93
2009-04-01,2009,4,1,"CN",162.68
2009-04-01,2009,4,1,"CN",157.92
2009-04-01,2009,4,1,"CN",214.87
2009-04-01,2009,4,1,"CN",170.61
2009-04-01,2009,4,1,"CN",89.59
2009-04-01,2009,4,1,"CN",82.97
2009-04-01,2009,4,1,"CN",60.67
2009-04-01,2009,4,1,"CN",25.43
2009-04-01,2009,4,1,"CN",194.86
2009-04-01,2009,4,1,"CN",115.08
2009-04-01,2009,4,1,"CN",64.41
2009-04-01,2009,4,1,"CN",84.42
2009-04-01,2009,4,1,"CN",15.59
2009-04-01,2009,4,1,"CN",99.58
2009-04-01,2009,4,1,"CN",97.75
2009-04-01,2009,4,1,"CN",126.67
2009-04-01,2009,4,1,"CN",76.97
2009-04-01,2009,4,1,"CN",84.9
2009-04-01,2009,4,1,"CN",68.98
2009-04-01,2009,4,1,"CN",50.96
2009-04-01,2009,4,1,"CN",148.73
2009-04-01,2009,4,1,"CN",252.3
2009-04-01,2009,4,1,"CN",101.35
2009-04-01,2009,4,1,"CN",58.45
2009-04-01,2009,4,1,"CN",164.68
2009-04-01,2009,4,1,"CN",71.08
2009-04-01,2009,4,1,"CN",98.41
2009-04-01,2009,4,1,"CN",121.18
2009-04-01,2009,4,1,"CN",134.06
2009-04-01,2009,4,1,"CN",113.84
2009-04-01,2009,4,1,"CN",74.26
2009-04-01,2009,4,1,"CN",126.65
2009-04-01,2009,4,1,"CN",70.48
2009-04-01,2009,4,1,"CN",67.05
2009-04-01,2009,4,1,"CN",100.31
2009-04-01,2009,4,1,"CN",41.85
2009-04-01,2009,4,1,"CN",54.23
2009-04-01,2009,4,1,"CN",49.11
2009-04-01,2009,4,1,"CN",117.34
2009-04-01,2009,4,1,"CN",159.93
2009-04-01,2009,4,1,"CN",82.71
2009-04-01,2009,4,1,"CN",6.96
2009-04-01,2009,4,1,"CN",44.41
2009-04-01,2009,4,1,"CN",100.59
2009-04-01,2009,4,1,"CN",49.28
2009-04-01,2009,4,1,"CN",44.04
2009-04-01,2009,4,1,"CN",76.07
2009-04-01,2009,4,1,"CN",68.88
2009-04-01,2009,4,1,"CN",31.69
2009-04-01,2009,4,1,"CN",64.59
2009-04-01,2009,4,1,"CN",68.16
2009-04-01,2009,4,1,"CN",44.39
2009-04-01,2009,4,1,"CN",92.97
2009-04-01,2009,4,1,"CN",62.75
2009-04-01,2009,4,1,"CN",84.59
2009-04-01,2009,4,1,"CN",38.3
2009-04-01,2009,4,1,"CN",73.47
2009-04-01,2009,4,1,"CN",73.65
2009-04-01,2009,4,1,"CN",79.96
2009-04-01,2009,4,1,"CN",52.32
2009-04-01,2009,4,1,"CN",119.99
2009-04-01,2009,4,1,"CN",82.71
2009-04-01,2009,4,1,"CN",63.56
2009-04-01,2009,4,1,"CN",68.66
2009-04-01,2009,4,1,"CN",56.58
2009-04-01,2009,4,1,"CN",338.82
2009-04-01,2009,4,1,"CN",401.75
2009-04-01,2009,4,1,"CN",292.5
2009-04-01,2009,4,1,"CN",614.67
2009-04-01,2009,4,1,"CN",60.5
2009-04-01,2009,4,1,"CN",691.12
2009-04-01,2009,4,1,"CN",420.69
2009-04-01,2009,4,1,"CN",544.32
2009-04-01,2009,4,1,"CN",620.29
2009-04-01,2009,4,1,"CN",336.15
2009-04-01,2009,4,1,"CN",520.42
2009-04-01,2009,4,1,"CN",669.95
2009-04-01,2009,4,1,"CN",553.65
2009-04-01,2009,4,1,"CN",137.98
2009-04-01,2009,4,1,"CN",189.57
2009-04-01,2009,4,1,"CN",82.46
2009-04-01,2009,4,1,"CN",193.78
2009-04-01,2009,4,1,"CN",66.88
2009-04-01,2009,4,1,"CN",44.92
2009-04-01,2009,4,1,"CN",485.54
2009-04-01,2009,4,1,"CN",776.5
2009-04-01,2009,4,1,"CN",788.52
2009-04-01,2009,4,1,"CN",164.94
2009-04-01,2009,4,1,"CN",40.22
2009-04-01,2009,4,1,"CN",349.59
2009-04-01,2009,4,1,"CN",187.25
2009-04-01,2009,4,1,"CN",34.59
2009-04-01,2009,4,1,"CN",52.99
2009-04-01,2009,4,1,"CN",19.46
2009-04-01,2009,4,1,"CN",48.87
2009-04-01,2009,4,1,"CN",181.07
2009-04-01,2009,4,1,"CN",165.43
2009-04-01,2009,4,1,"CN",201.01
2009-04-01,2009,4,1,"CN",186.07
2009-04-01,2009,4,1,"CN",1.81
2009-04-01,2009,4,1,"CN",11.44
2009-04-01,2009,4,1,"CN",201.97
2009-04-01,2009,4,1,"CN",12.64
2009-04-01,2009,4,1,"CN",74.12
2009-04-01,2009,4,1,"CN",22.21
2009-04-01,2009,4,1,"CN",103.69
2009-04-01,2009,4,1,"CN",240.21
2009-04-01,2009,4,1,"CN",143.79
2009-04-01,2009,4,1,"CN",83.53
2009-04-01,2009,4,1,"CN",155.56
2009-04-01,2009,4,1,"CN",70.23
2009-04-01,2009,4,1,"CN",24.78
2009-04-01,2009,4,1,"CN",76.69
2009-04-01,2009,4,1,"CN",58.47
2009-04-01,2009,4,1,"CN",82.37
2009-04-01,2009,4,1,"CN",84.69
2009-04-01,2009,4,1,"CN",10.83
2009-04-01,2009,4,1,"CN",173.89
2009-04-01,2009,4,1,"CN",202.67
2009-04-01,2009,4,1,"CN",259.56
2009-04-01,2009,4,1,"CN",197.68
2009-04-01,2009,4,1,"CN",96.31
2009-04-01,2009,4,1,"CN",9.79
2009-04-01,2009,4,1,"CN",35.38
2009-04-01,2009,4,1,"CN",34.15
2009-04-01,2009,4,1,"CN",84.65
2009-04-01,2009,4,1,"CN",91.89
2009-04-01,2009,4,1,"CN",668.75
2009-04-01,2009,4,1,"CN",417.16
2009-04-01,2009,4,1,"CN",75.03
2009-04-01,2009,4,1,"CN",6
2009-04-01,2009,4,1,"CN",49.56
2009-04-01,2009,4,1,"CN",17.99
2009-04-01,2009,4,1,"CN",50.6
2009-04-01,2009,4,1,"CN",505
2009-04-01,2009,4,1,"CN",632.01
2009-04-01,2009,4,1,"CN",611.42
2009-04-01,2009,4,1,"CN",281.46
2009-04-01,2009,4,1,"CN",370.46
2009-04-01,2009,4,1,"CN",470.24
2009-04-01,2009,4,1,"CN",393.94
2009-04-01,2009,4,1,"CN",235.37
2009-04-01,2009,4,1,"CN",485.22
2009-04-01,2009,4,1,"CN",508.29
2009-04-01,2009,4,1,"CN",1375.41
2009-04-01,2009,4,1,"CN",123.6
2009-04-01,2009,4,1,"CN",131.6
2009-04-01,2009,4,1,"CN",223.33
2009-04-01,2009,4,1,"CN",86.28
2009-04-01,2009,4,1,"CN",179.38
2009-04-01,2009,4,1,"CN",279.94
2009-04-01,2009,4,1,"CN",224.98
2009-04-01,2009,4,1,"CN",119.62
2009-04-01,2009,4,1,"CN",11.76
2009-04-01,2009,4,1,"CN",71.08
2009-04-01,2009,4,1,"CN",16.49
2009-04-01,2009,4,1,"CN",33.21
2009-04-01,2009,4,1,"CN",135.49
2009-04-01,2009,4,1,"CN",64.79
2009-04-01,2009,4,1,"CN",57.23
2009-04-01,2009,4,1,"CN",45.52
2009-04-01,2009,4,1,"S",527.14
2009-04-01,2009,4,1,"S",409.73
2009-04-01,2009,4,1,"S",362.64
2009-04-01,2009,4,1,"S",544.88
2009-04-01,2009,4,1,"S",316.67
2009-04-01,2009,4,1,"S",846.74
2009-04-01,2009,4,1,"S",458.21
2009-04-01,2009,4,1,"S",45.28
2009-04-01,2009,4,1,"S",427.83
2009-04-01,2009,4,1,"S",52.85
2009-04-01,2009,4,1,"S",491.17
2009-04-01,2009,4,1,"S",456.93
2009-04-01,2009,4,1,"S",548.58
2009-04-01,2009,4,1,"S",438.54
2009-04-01,2009,4,1,"S",792.03
2009-04-01,2009,4,1,"S",880.49
2009-04-01,2009,4,1,"S",397.25
2009-04-01,2009,4,1,"S",451.55
2009-04-01,2009,4,1,"S",785.55
2009-04-01,2009,4,1,"S",222.81
2009-04-01,2009,4,1,"S",823.43
2009-04-01,2009,4,1,"S",636.72
2009-04-01,2009,4,1,"S",620.15
2009-04-01,2009,4,1,"S",23.11
2009-04-01,2009,4,1,"S",550.5
2009-04-01,2009,4,1,"S",252.66
2009-04-01,2009,4,1,"S",302.33
2009-04-01,2009,4,1,"S",381.82
2009-04-01,2009,4,1,"S",105.57
2009-04-01,2009,4,1,"S",234.02
2009-04-01,2009,4,1,"S",295.11
2009-04-01,2009,4,1,"S",281.85
2009-04-01,2009,4,1,"S",713.61
2009-04-01,2009,4,1,"S",491.29
2009-04-01,2009,4,1,"S",242.49
2009-04-01,2009,4,1,"S",829.11
2009-04-01,2009,4,1,"S",949.21
2009-04-01,2009,4,1,"S",282.7
2009-04-01,2009,4,1,"S",428.83
2009-04-01,2009,4,1,"S",613.02
2009-04-01,2009,4,1,"S",42.67
2009-04-01,2009,4,1,"S",318.11
2009-04-01,2009,4,1,"S",459.79
2009-04-01,2009,4,1,"S",607.33
2009-04-01,2009,4,1,"S",306.06
2009-04-01,2009,4,1,"S",253.07
2009-04-01,2009,4,1,"S",794.54
2009-04-01,2009,4,1,"S",324.33
2009-04-01,2009,4,1,"S",488.53
2009-04-01,2009,4,1,"S",581.79
2009-04-01,2009,4,1,"S",274.2
2009-04-01,2009,4,1,"S",384.83
2009-04-01,2009,4,1,"S",906.91
2009-04-01,2009,4,1,"S",766.39
2009-04-01,2009,4,1,"S",991.78
2009-04-01,2009,4,1,"S",1332.66
2009-04-01,2009,4,1,"S",1164.51
2009-04-01,2009,4,1,"S",1121.15
2009-04-01,2009,4,1,"S",1077.19
2009-04-01,2009,4,1,"S",826.33
2009-04-01,2009,4,1,"S",66.65
2009-04-01,2009,4,1,"S",73.95
2009-04-01,2009,4,1,"S",747.95
2009-04-01,2009,4,1,"S",976.95
2009-04-01,2009,4,1,"S",79.36
2009-04-01,2009,4,1,"S",978.82
2009-04-01,2009,4,1,"S",779.11
2009-04-01,2009,4,1,"S",284.47
2009-04-01,2009,4,1,"S",739.74
2009-04-01,2009,4,1,"S",1028.86
2009-04-01,2009,4,1,"S",1016.78
2009-04-01,2009,4,1,"S",698.7
2009-04-01,2009,4,1,"S",859.79
2009-04-01,2009,4,1,"S",1013.71
2009-04-01,2009,4,1,"S",756.4
2009-04-01,2009,4,1,"S",157.65
2009-04-01,2009,4,1,"S",899.31
2009-04-01,2009,4,1,"S",372.75
2009-04-01,2009,4,1,"S",75.24
2009-04-01,2009,4,1,"S",847.45
2009-04-01,2009,4,1,"S",687.62
2009-04-01,2009,4,1,"S",555.11
2009-04-01,2009,4,1,"S",26.25
2009-04-01,2009,4,1,"S",98.69
2009-04-01,2009,4,1,"S",545.2
2009-04-01,2009,4,1,"S",492.91
2009-04-01,2009,4,1,"S",289.69
2009-04-01,2009,4,1,"S",52.47
2009-04-01,2009,4,1,"S",921.98
2009-04-01,2009,4,1,"S",507.34
2009-04-01,2009,4,1,"S",232.29
2009-04-01,2009,4,1,"S",46.21
2009-04-01,2009,4,1,"S",401.41
2009-04-01,2009,4,1,"S",123.03
2009-04-01,2009,4,1,"S",50.83
2009-04-01,2009,4,1,"S",31.05
2009-04-01,2009,4,1,"S",63.69
2009-04-01,2009,4,1,"S",13.59
2009-04-01,2009,4,1,"S",39.56
2009-04-01,2009,4,1,"S",60.21
2009-04-01,2009,4,1,"S",61.66
2009-04-01,2009,4,1,"S",72.41
2009-04-01,2009,4,1,"S",80.77
2009-04-01,2009,4,1,"S",6.99
2009-04-01,2009,4,1,"S",107.58
2009-04-01,2009,4,1,"S",55.98
2009-04-01,2009,4,1,"S",38.29
2009-04-01,2009,4,1,"S",227.38
2009-04-01,2009,4,1,"S",512.9
2009-04-01,2009,4,1,"S",315.74
2009-04-01,2009,4,1,"S",456.03
2009-04-01,2009,4,1,"S",249.73
2009-04-01,2009,4,1,"S",801.23
2009-04-01,2009,4,1,"S",996.46
2009-04-01,2009,4,1,"S",792.48
2009-04-01,2009,4,1,"S",765.1
2009-04-01,2009,4,1,"S",643.28
2009-04-01,2009,4,1,"S",470.56
2009-04-01,2009,4,1,"S",846.86
2009-04-01,2009,4,1,"S",202.34
2009-04-01,2009,4,1,"S",315.8
2009-04-01,2009,4,1,"S",319.59
2009-04-01,2009,4,1,"S",273.27
2009-05-01,2009,5,1,"CN",814.84
2009-05-01,2009,5,1,"CN",596.32
2009-05-01,2009,5,1,"CN",442.92
2009-05-01,2009,5,1,"CN",405.54
2009-05-01,2009,5,1,"CN",977.93
2009-05-01,2009,5,1,"CN",823.08
2009-05-01,2009,5,1,"CN",764.48
2009-05-01,2009,5,1,"CN",645.09
2009-05-01,2009,5,1,"CN",464.28
2009-05-01,2009,5,1,"CN",471.22
2009-05-01,2009,5,1,"CN",844.27
2009-05-01,2009,5,1,"CN",545.09
2009-05-01,2009,5,1,"CN",69.11
2009-05-01,2009,5,1,"CN",1556.81
2009-05-01,2009,5,1,"CN",449.63
2009-05-01,2009,5,1,"CN",463.15
2009-05-01,2009,5,1,"CN",1211.57
2009-05-01,2009,5,1,"CN",667.55
2009-05-01,2009,5,1,"CN",798.95
2009-05-01,2009,5,1,"CN",310.14
2009-05-01,2009,5,1,"CN",737.94
2009-05-01,2009,5,1,"CN",480.88
2009-05-01,2009,5,1,"CN",1012.63
2009-05-01,2009,5,1,"CN",590.22
2009-05-01,2009,5,1,"CN",551.96
2009-05-01,2009,5,1,"CN",708.53
2009-05-01,2009,5,1,"CN",617.04
2009-05-01,2009,5,1,"CN",606.4
2009-05-01,2009,5,1,"CN",1566.82
2009-05-01,2009,5,1,"CN",964.9
2009-05-01,2009,5,1,"CN",1075.39
2009-05-01,2009,5,1,"CN",888.99
2009-05-01,2009,5,1,"CN",776.14
2009-05-01,2009,5,1,"CN",143.28
2009-05-01,2009,5,1,"CN",14.8
2009-05-01,2009,5,1,"CN",38.53
2009-05-01,2009,5,1,"CN",813.59
2009-05-01,2009,5,1,"CN",285.76
2009-05-01,2009,5,1,"CN",434.38
2009-05-01,2009,5,1,"CN",543.06
2009-05-01,2009,5,1,"CN",1386.68
2009-05-01,2009,5,1,"CN",642.7
2009-05-01,2009,5,1,"CN",675.11
2009-05-01,2009,5,1,"CN",460.38
2009-05-01,2009,5,1,"CN",202.84
2009-05-01,2009,5,1,"CN",292.06
2009-05-01,2009,5,1,"CN",555.39
2009-05-01,2009,5,1,"CN",206.75
2009-05-01,2009,5,1,"CN",237.85
2009-05-01,2009,5,1,"CN",1031.45
2009-05-01,2009,5,1,"CN",1084.99
2009-05-01,2009,5,1,"CN",1315.2
2009-05-01,2009,5,1,"CN",821.19
2009-05-01,2009,5,1,"CN",156.77
2009-05-01,2009,5,1,"CN",543.14
2009-05-01,2009,5,1,"CN",666.59
2009-05-01,2009,5,1,"CN",324.25
2009-05-01,2009,5,1,"CN",425.98
2009-05-01,2009,5,1,"CN",1218.22
2009-05-01,2009,5,1,"CN",2554.27
2009-05-01,2009,5,1,"CN",512.63
2009-05-01,2009,5,1,"CN",310.53
2009-05-01,2009,5,1,"CN",740.96
2009-05-01,2009,5,1,"CN",1376.36
2009-05-01,2009,5,1,"CN",1304.07
2009-05-01,2009,5,1,"CN",2010.68
2009-05-01,2009,5,1,"CN",707.49
2009-05-01,2009,5,1,"CN",623.32
2009-05-01,2009,5,1,"CN",547.99
2009-05-01,2009,5,1,"CN",757.83
2009-05-01,2009,5,1,"CN",618.88
2009-05-01,2009,5,1,"CN",412.12
2009-05-01,2009,5,1,"CN",1021.17
2009-05-01,2009,5,1,"CN",244.79
2009-05-01,2009,5,1,"CN",227.77
2009-05-01,2009,5,1,"CN",383.94
2009-05-01,2009,5,1,"CN",1681.42
2009-05-01,2009,5,1,"CN",1825
2009-05-01,2009,5,1,"CN",1576.93
2009-05-01,2009,5,1,"CN",288.5
2009-05-01,2009,5,1,"CN",543.49
2009-05-01,2009,5,1,"CN",1291.73
2009-05-01,2009,5,1,"CN",67
2009-05-01,2009,5,1,"CN",502.1
2009-05-01,2009,5,1,"CN",1894.33
2009-05-01,2009,5,1,"CN",1767.51
2009-05-01,2009,5,1,"CN",1589.62
2009-05-01,2009,5,1,"CN",85.77
2009-05-01,2009,5,1,"CN",375.57
2009-05-01,2009,5,1,"CN",77.31
2009-05-01,2009,5,1,"CN",446.25
2009-05-01,2009,5,1,"CN",226.19
2009-05-01,2009,5,1,"CN",1528.43
2009-05-01,2009,5,1,"CN",110.81
2009-05-01,2009,5,1,"CN",667.43
2009-05-01,2009,5,1,"CN",148.67
2009-05-01,2009,5,1,"CN",459.41
2009-05-01,2009,5,1,"CN",457.97
2009-05-01,2009,5,1,"CN",435.16
2009-05-01,2009,5,1,"CN",806.13
2009-05-01,2009,5,1,"CN",414.01
2009-05-01,2009,5,1,"CN",456.9
2009-05-01,2009,5,1,"CN",392.45
2009-05-01,2009,5,1,"CN",675
2009-05-01,2009,5,1,"CN",1004.85
2009-05-01,2009,5,1,"CN",266.89
2009-05-01,2009,5,1,"CN",389.7
2009-05-01,2009,5,1,"CN",536.32
2009-05-01,2009,5,1,"CN",423.25
2009-05-01,2009,5,1,"CN",336.75
2009-05-01,2009,5,1,"CN",490.25
2009-05-01,2009,5,1,"CN",73.09
2009-05-01,2009,5,1,"CN",147.57
2009-05-01,2009,5,1,"CN",330.87
2009-05-01,2009,5,1,"CN",290.08
2009-05-01,2009,5,1,"CN",468.31
2009-05-01,2009,5,1,"CN",595.44
2009-05-01,2009,5,1,"CN",1227.8
2009-05-01,2009,5,1,"CN",273.42
2009-05-01,2009,5,1,"CN",149.17
2009-05-01,2009,5,1,"CN",166.6
2009-05-01,2009,5,1,"CN",1342.07
2009-05-01,2009,5,1,"CN",1741.6
2009-05-01,2009,5,1,"CN",318.96
2009-05-01,2009,5,1,"CN",603.85
2009-05-01,2009,5,1,"CN",559.07
2009-05-01,2009,5,1,"CN",1274.63
2009-05-01,2009,5,1,"CN",1296.34
2009-05-01,2009,5,1,"CN",654.31
2009-05-01,2009,5,1,"CN",611.24
2009-05-01,2009,5,1,"CN",1074.94
2009-05-01,2009,5,1,"CN",216.49
2009-05-01,2009,5,1,"CN",900.69
2009-05-01,2009,5,1,"CN",136.73
2009-05-01,2009,5,1,"CN",1132.97
2009-05-01,2009,5,1,"CN",207.43
2009-05-01,2009,5,1,"CN",63.55
2009-05-01,2009,5,1,"CN",2088.37
2009-05-01,2009,5,1,"CN",417.64
2009-05-01,2009,5,1,"CN",382.49
2009-05-01,2009,5,1,"CN",868.62
2009-05-01,2009,5,1,"CN",356.72
2009-05-01,2009,5,1,"CN",780.99
2009-05-01,2009,5,1,"CN",440.17
2009-05-01,2009,5,1,"CN",413.81
2009-05-01,2009,5,1,"CN",940.77
2009-05-01,2009,5,1,"CN",1263.78
2009-05-01,2009,5,1,"CN",1022.13
2009-05-01,2009,5,1,"CN",333.67
2009-05-01,2009,5,1,"CN",109.11
2009-05-01,2009,5,1,"CN",1248.74
2009-05-01,2009,5,1,"CN",112.57
2009-05-01,2009,5,1,"CN",1864.98
2009-05-01,2009,5,1,"CN",72.94
2009-05-01,2009,5,1,"CN",79.28
2009-05-01,2009,5,1,"CN",1564.08
2009-05-01,2009,5,1,"CN",717.37
2009-05-01,2009,5,1,"CN",1633.31
2009-05-01,2009,5,1,"CN",898.33
2009-05-01,2009,5,1,"CN",1505.4
2009-05-01,2009,5,1,"CN",1606.37
2009-05-01,2009,5,1,"CN",952.59
2009-05-01,2009,5,1,"CN",551.86
2009-05-01,2009,5,1,"CN",317.86
2009-05-01,2009,5,1,"CN",1103.54
2009-05-01,2009,5,1,"CN",736.57
2009-05-01,2009,5,1,"CN",1233.95
2009-05-01,2009,5,1,"CN",410.81
2009-05-01,2009,5,1,"CN",634.63
2009-05-01,2009,5,1,"CN",258.95
2009-05-01,2009,5,1,"CN",880.57
2009-05-01,2009,5,1,"CN",601.95
2009-05-01,2009,5,1,"CN",667.39
2009-05-01,2009,5,1,"CN",1292.1
2009-05-01,2009,5,1,"CN",63.38
2009-05-01,2009,5,1,"CN",555.34
2009-05-01,2009,5,1,"CN",695.23
2009-05-01,2009,5,1,"CN",74.25
2009-05-01,2009,5,1,"CN",919.44
2009-05-01,2009,5,1,"CN",1080.89
2009-05-01,2009,5,1,"CN",161.15
2009-05-01,2009,5,1,"CN",374.98
2009-05-01,2009,5,1,"CN",171.86
2009-05-01,2009,5,1,"CN",34.02
2009-05-01,2009,5,1,"CN",399.17
2009-05-01,2009,5,1,"CN",243.52
2009-05-01,2009,5,1,"CN",1552.83
2009-05-01,2009,5,1,"CN",329.89
2009-05-01,2009,5,1,"CN",479.14
2009-05-01,2009,5,1,"CN",471.27
2009-05-01,2009,5,1,"CN",472.33
2009-05-01,2009,5,1,"CN",483.7
2009-05-01,2009,5,1,"CN",372.73
2009-05-01,2009,5,1,"CN",639.19
2009-05-01,2009,5,1,"CN",691.5
2009-05-01,2009,5,1,"CN",546.91
2009-05-01,2009,5,1,"CN",720.86
2009-05-01,2009,5,1,"CN",746.8
2009-05-01,2009,5,1,"CN",199.5
2009-05-01,2009,5,1,"CN",160.31
2009-05-01,2009,5,1,"CN",1217.01
2009-05-01,2009,5,1,"CN",396.45
2009-05-01,2009,5,1,"CN",858.94
2009-05-01,2009,5,1,"CN",1076.97
2009-05-01,2009,5,1,"CN",527.45
2009-05-01,2009,5,1,"CN",1051.38
2009-05-01,2009,5,1,"CN",352.7
2009-05-01,2009,5,1,"CN",1759.36
2009-05-01,2009,5,1,"CN",535.6
2009-05-01,2009,5,1,"CN",634.87
2009-05-01,2009,5,1,"CN",442.63
2009-05-01,2009,5,1,"CN",585.8
2009-05-01,2009,5,1,"CN",381.51
2009-05-01,2009,5,1,"CN",551.68
2009-05-01,2009,5,1,"CN",1170.45
2009-05-01,2009,5,1,"CN",852.2
2009-05-01,2009,5,1,"CN",206.52
2009-05-01,2009,5,1,"CN",208.7
2009-05-01,2009,5,1,"CN",579.86
2009-05-01,2009,5,1,"CN",1300.09
2009-05-01,2009,5,1,"CN",1395.01
2009-05-01,2009,5,1,"CN",1535.8
2009-05-01,2009,5,1,"CN",756.53
2009-05-01,2009,5,1,"CN",184.38
2009-05-01,2009,5,1,"CN",295.98
2009-05-01,2009,5,1,"CN",801.96
2009-05-01,2009,5,1,"CN",1606.68
2009-05-01,2009,5,1,"CN",891.88
2009-05-01,2009,5,1,"CN",1032.26
2009-05-01,2009,5,1,"CN",318.66
2009-05-01,2009,5,1,"CN",581.97
2009-05-01,2009,5,1,"CN",928.5
2009-05-01,2009,5,1,"CN",281.44
